fips,County Population,Total Elderly Count,Elderly per Capita,Maskless per Capita,ICU Beds,Rate of Change,Density per square mile
42071,545724,100381,0.183940966495884,0.037,64,354.65,550.4
42073,85512,19269,0.225336794835813,0.034,18,63.0,254.4
42075,141793,28173,0.198691049628684,0.026,18,111.77,369.1
42077,369318,63184,0.171082914994666,0.014,143,282.87,1012.5
42079,317417,63977,0.201555052186871,0.016,71,239.71,360.4
42081,113299,22461,0.198245350797447,0.062,32,121.65,94.5
42083,40625,8147,0.200541538461538,0.012,5,37.68,44.4
42085,109424,24323,0.222282131890627,0.028,45,95.68,173.4
42087,46138,10181,0.220664094672504,0.084,10,52.1,113.6
42089,170271,30347,0.178227648865632,0.019,44,85.61,279.2
42091,830915,150974,0.181696082030051,0.016,215,448.48,1655.9
42093,18230,3923,0.215194733955019,0.042,42,22.48,140.3
42095,305285,59625,0.195309301144832,0.015,64,240.29,805.4
42097,90843,19806,0.218024503814273,0.064,6,68.23,206.2
42099,46272,8806,0.190309474412171,0.035,0,33.39,83.4
42101,1584064,221678,0.139942578077653,0.023,528,836.84,11379.5
42103,55809,13111,0.234926266372807,0.01,0,18.48,105.3
42105,16526,4043,0.244644802129977,0.061,4,11.42,16.1
42107,141359,29322,0.207429311186412,0.066,16,117.71,190.4
42109,40372,7883,0.195259090458734,0.062,0,27.52,120.8
42111,73447,16876,0.229771127479679,0.041,14,92.68,72.4
42113,6066,1761,0.290306627101879,0.025,0,2.52,14.3
42115,40328,9795,0.242883356476889,0.046,4,12.9,52.7
42117,40591,9155,0.225542607967283,0.098,6,28.03,37.0
42119,44923,8341,0.185673263139149,0.078,12,38.13,142.2
42121,50668,11701,0.230934712244415,0.004,8,43.48,81.5
42123,39191,9216,0.235156030721339,0.009,6,37.77,47.3
42125,206865,43541,0.210480264907065,0.052,50,136.32,242.5
42127,51361,12623,0.245770136874282,0.004,8,40.65,72.8
42129,348899,81263,0.232912676734528,0.017,51,318.48,355.4
42131,26794,5862,0.218780323953124,0.035,6,10.23,71.2
42133,449058,80627,0.179546962753141,0.018,60,385.32,481.1
44001,48479,9795,0.202046246828524,0.007,0,37.39,2064.0
44003,164292,31822,0.193691719621162,0.016,15,152.29,985.9
44005,82082,18687,0.227662581321118,0.004,10,44.45,809.6
44007,638931,99783,0.156171793198327,0.022,237,740.84,1530.3
44009,125577,26959,0.214681032354651,0.012,17,72.87,385.7
45001,24527,5483,0.223549557630367,0.117,6,9.77,51.8
45003,170872,33992,0.198932534294677,0.1,35,88.13,149.5
45005,8688,1818,0.209254143646409,0.172,0,2.06,25.5
45007,202558,37126,0.183285774938536,0.069,40,125.39,261.6
45009,14066,3152,0.224086449594768,0.167,0,6.71,40.6
45011,20866,3944,0.189015623502348,0.169,0,15.16,41.2
45013,192122,53808,0.280072037559467,0.038,24,77.13,281.5
45015,227907,32276,0.141619169222534,0.05,0,63.55,161.8
45017,14553,3483,0.239332096474954,0.06,0,7.97,39.8
45019,411406,69826,0.169725283539861,0.036,221,133.87,382.3
45021,57300,9806,0.171134380453752,0.088,12,28.81,140.9
45023,32244,6184,0.191787619402059,0.151,6,21.16,57.1
45025,45650,8685,0.190251916757941,0.117,6,18.45,58.5
45027,33745,8158,0.241754333975404,0.083,6,14.16,57.6
45029,37677,7803,0.207102476311808,0.088,8,15.03,36.8
45031,66618,12991,0.19500735536942,0.153,12,49.19,122.4
45033,30479,5228,0.171527937268283,0.156,6,26.55,79.2
45035,162809,23644,0.145225386802941,0.071,0,78.84,238.2
45037,27260,5302,0.194497432134996,0.099,0,11.94,53.9
45039,22347,5013,0.224325412807088,0.046,0,10.1,34.9
45041,138293,24062,0.173992899134446,0.114,98,119.71,171.1
45043,62680,17940,0.286215698787492,0.04,10,37.23,73.9
45045,523542,84528,0.161454095373437,0.049,137,422.84,574.7
45047,70811,13349,0.188515908545283,0.074,30,37.23,153.2
45049,19222,3609,0.187753615648736,0.13,6,7.74,37.7
45051,354081,88809,0.250815491370619,0.086,100,173.32,237.5
45053,30073,6052,0.201243640474845,0.129,4,8.81,37.8
45055,66551,12437,0.186879235473547,0.062,10,30.19,84.9
45057,98012,21013,0.214392115251194,0.067,20,54.03,139.6
45059,67493,12694,0.188078763723645,0.09,8,35.39,93.2
45061,16828,3310,0.196695982885667,0.123,0,10.13,46.9
45063,298750,48450,0.162175732217573,0.044,55,168.32,375.4
45065,9463,3371,0.356229525520448,0.072,0,4.26,28.5
45067,30657,6352,0.207195746485305,0.28,10,20.0,67.6
45069,26118,4861,0.186116854276744,0.155,0,15.45,60.3
45071,38440,7795,0.202783558792924,0.078,7,22.42,59.5
45073,79546,18743,0.235624670002263,0.142,12,58.55,118.6
45075,86175,17560,0.203771395416304,0.135,20,40.81,83.6
45077,126884,21240,0.167396992528609,0.066,15,117.42,240.2
45079,415759,54857,0.131944227304761,0.03,211,187.39,507.9
45081,20473,4156,0.20299907194842,0.053,0,6.35,43.9
45083,319785,52487,0.164132151289147,0.06,39,229.94,351.9
45085,106721,17988,0.168551644006334,0.128,17,42.42,161.6
45087,27316,5632,0.206179528481476,0.14,6,15.45,56.3
45089,30368,6604,0.217465753424658,0.034,4,18.16,36.8
45091,280979,41402,0.147349090145527,0.057,24,170.39,332.2
46003,2751,569,0.206833878589604,0.239,0,1.74,3.8
46005,18453,3280,0.177748875521595,0.234,6,7.0,13.8
46007,3365,447,0.132838038632987,0.147,0,1.32,2.9
46009,6901,1434,0.207795971598319,0.108,0,3.58,12.5
46011,35077,4377,0.124782621090743,0.04,0,16.77,40.3
46013,38839,6959,0.179175570946729,0.256,10,24.81,21.3
46015,5297,1044,0.197092693977723,0.163,0,1.84,6.4
46017,1962,148,0.0754332313965341,0.161,0,1.03,4.1
46019,10429,2143,0.205484706107968,0.12,0,4.87,4.5
46021,1376,403,0.292877906976744,0.155,0,0.39,2.0
46023,9292,1727,0.185858803271632,0.117,0,7.1,8.3
46025,3736,815,0.218147751605996,0.211,0,1.9,3.9
46027,14070,1772,0.125941719971571,0.091,0,8.0,33.6
46029,28009,5135,0.183333928380164,0.185,8,24.26,39.5
46031,4086,490,0.119921683798336,0.144,0,1.94,1.6
46033,8972,2840,0.316540347748551,0.132,0,4.13,5.3
46035,19775,3782,0.191251580278129,0.249,8,9.97,44.8
46037,5424,1421,0.261983775811209,0.256,0,5.0,5.6
46039,4351,959,0.22040910135601,0.136,0,3.26,7.0
46041,5892,586,0.0994568906992532,0.069,0,12.19,2.3
46043,2921,702,0.240328654570353,0.189,0,2.81,7.0
46045,3829,843,0.220161922172891,0.217,0,3.58,3.6
46047,6713,2007,0.298972143601966,0.141,0,2.87,4.1
46049,2299,543,0.236189647672901,0.205,0,1.06,2.4
46051,7052,1509,0.213981849120817,0.259,0,6.55,10.8
46053,4185,1078,0.257586618876941,0.113,0,1.35,4.2
46055,1899,481,0.253291205897841,0.117,0,2.68,1.1
46057,6164,953,0.15460739779364,0.119,0,3.94,11.6
46059,3191,821,0.257286117204638,0.182,0,0.94,2.4
46061,3453,536,0.155227338546192,0.185,0,1.45,7.7
46063,1298,236,0.181818181818182,0.105,0,0.45,0.5
46065,17526,3158,0.180189432842634,0.091,6,11.81,23.0
46067,7291,1670,0.22904951309834,0.129,0,4.0,9.0
46069,1301,326,0.250576479631053,0.142,0,0.23,1.7
46071,3344,451,0.134868421052632,0.129,0,1.84,1.6
46073,2013,548,0.272230501738698,0.233,0,0.71,3.9
46075,903,215,0.238095238095238,0.115,0,0.16,1.0
46077,4939,1160,0.234865357359789,0.128,0,3.1,6.2
46079,12797,3029,0.23669610064859,0.11,0,4.94,19.9
46081,25844,5917,0.228950626837951,0.124,5,16.26,30.1
46083,61128,8185,0.13389935872268,0.078,0,42.81,77.7
46085,3781,612,0.161861941285374,0.13,0,2.0,2.3
46087,5586,1057,0.18922305764411,0.113,0,2.77,9.8
46089,2379,674,0.283312316099201,0.204,0,0.97,2.2
46091,4935,1047,0.212158054711246,0.196,0,2.23,5.6
46093,28332,4530,0.15988987717069,0.123,3,15.1,7.3
46095,2061,305,0.14798641436196,0.136,0,1.13,1.6
46097,2216,465,0.209837545126354,0.16,0,1.16,4.2
46099,193134,26041,0.134833845930805,0.087,54,139.52,210.0
46101,6576,1261,0.191757907542579,0.078,0,3.71,12.5
46103,113775,21084,0.185313117996045,0.127,38,79.48,36.4
46105,2865,760,0.265270506108202,0.132,0,2.58,1.0
46107,2153,628,0.291686019507664,0.131,0,0.94,2.7
46109,10394,2052,0.197421589378488,0.241,0,8.52,9.2
46111,2344,474,0.20221843003413,0.252,0,1.1,4.1
46115,6376,1351,0.211888331242158,0.232,0,4.55,4.3
46117,3098,631,0.203679793415107,0.08,0,1.39,2.1
46119,1391,363,0.260963335729691,0.084,0,0.65,1.4
46121,10177,763,0.0749729782843667,0.147,0,6.42,6.9
46123,5441,1238,0.227531703730932,0.142,0,3.71,3.5
46125,8384,1792,0.213740458015267,0.084,0,5.87,13.5
46127,15932,2962,0.185915139342204,0.082,0,11.26,31.3
46129,5435,1321,0.243054277828887,0.14,4,4.16,7.7
46135,22814,4444,0.194792671166827,0.109,10,23.29,43.1
46137,2756,264,0.0957910014513788,0.105,0,2.71,1.4
47001,76978,15599,0.202642313388241,0.088,25,79.48,222.8
47003,49713,7549,0.15185162834671,0.164,8,52.45,95.1
47005,16160,3862,0.238985148514851,0.169,0,9.81,41.8
47007,15064,2839,0.188462559745088,0.082,0,11.97,31.7
47009,133088,27372,0.205668429911036,0.069,16,132.68,220.2
47011,108110,18724,0.173193969105541,0.121,27,114.1,301.0
47013,39842,8362,0.209879022137443,0.059,10,37.13,84.8
47015,14678,2722,0.185447608666031,0.209,0,18.42,52.0
47017,27767,5733,0.206468109626535,0.179,6,28.52,47.6
47019,56391,12615,0.223705910517636,0.115,8,50.29,168.3
47021,40667,6318,0.155359382300145,0.018,0,38.06,129.3
47023,17297,2985,0.172573278603226,0.108,0,14.39,60.0
47025,31959,6477,0.202665915704496,0.163,5,24.16,74.1
47027,7615,1923,0.25252790544977,0.099,0,9.13,33.2
47029,36004,7774,0.215920453282969,0.197,5,37.35,82.1
47031,56520,9837,0.174044585987261,0.165,14,62.13,123.1
47033,14230,2733,0.19205903021785,0.14,0,14.97,54.9
47035,60520,18904,0.312359550561798,0.096,12,54.81,82.3
47037,694144,87023,0.125367358934169,0.02,614,698.45,1243.3
47039,11663,2805,0.240504158449798,0.175,0,11.97,35.2
47041,20490,3855,0.18814055636896,0.157,4,27.48,61.5
47043,53948,8990,0.16664195150886,0.054,6,51.58,101.4
47045,37159,6670,0.179498910089077,0.175,10,31.32,74.8
47047,41133,9078,0.220698709065714,0.022,0,32.0,54.5
47049,18523,4149,0.223991793985855,0.123,0,20.23,36.0
47051,42208,8589,0.203492228961334,0.166,10,43.19,74.0
47053,49133,8985,0.182870982842489,0.182,3,54.61,82.4
47055,29464,6051,0.205369264186804,0.061,6,36.68,48.3
47057,23320,4880,0.20926243567753,0.126,0,22.13,80.7
47059,69069,15255,0.220866090431308,0.125,6,71.39,110.6
47061,13427,2820,0.210024577344157,0.142,0,12.68,38.0
47063,64934,12014,0.185018634305603,0.157,20,70.42,388.0
47065,367804,65976,0.179378147056584,0.116,215,352.52,620.3
47067,6620,1439,0.217371601208459,0.148,0,4.48,30.7
47069,25050,4650,0.18562874251497,0.035,0,17.48,40.8
47071,25652,5982,0.233198191174177,0.142,0,26.1,45.1
47073,56786,12307,0.216725953580108,0.118,6,50.32,116.7
47075,17304,3415,0.197353213129912,0.086,0,16.26,35.2
47077,28117,5328,0.18949390048725,0.127,0,33.13,53.4
47079,32345,7684,0.237563765651569,0.092,6,22.68,57.5
47081,25178,4515,0.179323218682977,0.063,0,22.68,40.3
47083,8201,1705,0.207901475429826,0.108,0,6.39,42.1
47085,18582,3761,0.202400172209665,0.121,0,13.45,34.9
47087,11786,2702,0.229255048362464,0.138,0,7.61,37.7
47089,54495,11133,0.20429397192403,0.151,6,46.74,187.6
47091,17788,4146,0.233078479874072,0.107,0,10.55,61.1
47093,470313,76036,0.161671057359673,0.036,254,439.9,850.5
47095,7016,1175,0.167474344355758,0.133,0,7.29,47.2
47097,25633,4180,0.163071041235907,0.064,0,16.97,58.9
47099,44142,7922,0.179466267953423,0.074,6,50.81,67.8
47101,12268,2613,0.212993152918161,0.098,0,11.74,43.1
47103,34366,6755,0.196560554035966,0.126,7,51.23,58.5
47105,54068,14536,0.268846637567508,0.041,5,58.55,211.8
47107,53794,10701,0.198925530728334,0.077,4,52.06,121.5
47109,25694,5439,0.211683661555227,0.107,0,19.81,46.3
47111,24602,3961,0.161003170473945,0.146,0,23.03,72.4
47113,97984,17201,0.175549069235794,0.1,76,81.16,176.4
47115,28907,5871,0.203099595253745,0.115,0,22.81,56.7
47117,34375,5621,0.16352,0.219,0,33.42,81.5
47119,96387,15744,0.163341529459367,0.119,65,96.35,132.0
47121,12422,2692,0.216712284656255,0.08,0,14.61,60.2
47123,46545,9979,0.214394671822967,0.07,0,51.13,70.0
47125,208993,19760,0.0945486212456877,0.083,21,145.48,319.6
47127,6488,1431,0.220561035758323,0.173,0,9.45,49.2
47129,21403,3975,0.185721627809186,0.08,0,24.32,42.1
47131,30069,6237,0.207422927267285,0.117,7,28.84,58.4
47133,22241,4594,0.206555460635763,0.12,6,19.9,50.9
47135,8076,1725,0.213595839524517,0.18,0,11.52,19.1
47137,5048,1404,0.278129952456418,0.105,0,5.39,31.2
47139,16832,3651,0.216908269961977,0.089,0,15.16,38.7
47141,80245,13459,0.167723845722475,0.16,38,84.0,180.3
47143,33167,6246,0.188319715379745,0.096,3,42.94,100.9
47145,53382,12366,0.231651118354502,0.074,6,58.26,150.2
47147,71813,11024,0.153509810201496,0.187,8,83.19,139.2
47149,332285,35822,0.107805046872414,0.081,78,322.74,424.0
47151,22068,3792,0.171832517672648,0.121,0,27.42,41.8
47153,15026,3130,0.208305603620391,0.108,0,19.13,53.1
47155,98250,19972,0.203277353689567,0.039,16,118.77,151.7
47157,937166,131371,0.140179007774503,0.034,277,584.55,1215.5
47159,20157,3486,0.172942402143176,0.088,2,17.97,61.0
47161,13715,2833,0.206562158220926,0.071,0,8.52,29.0
47163,158348,35185,0.222200469851214,0.096,103,131.45,379.4
47165,191283,31047,0.162309248600242,0.104,38,178.52,303.4
47167,61599,9189,0.149174499586032,0.081,7,52.1,133.3
47169,11284,1463,0.129652605459057,0.112,0,7.77,68.9
47171,17883,4164,0.232846837778896,0.049,0,17.03,98.4
47173,19972,3715,0.186010414580413,0.086,0,15.1,85.5
47175,5872,1375,0.234162125340599,0.145,0,5.23,20.3
47177,41277,7392,0.179082782178937,0.14,8,61.65,92.1
47179,129375,24275,0.187632850241546,0.061,76,124.61,376.7
47181,16673,3315,0.19882444671025,0.089,0,14.68,23.2
47183,33328,6344,0.190350456072972,0.093,6,27.1,60.3
47185,27345,5615,0.205339184494423,0.185,4,28.23,68.6
47187,238412,32189,0.135014177138735,0.019,28,195.68,314.4
47189,144657,23186,0.16028259952854,0.105,12,148.16,199.7
48001,57735,8658,0.149961028838659,0.172,10,43.48,55.0
48003,18705,1833,0.0979951884522855,0.09,0,11.29,9.9
48005,86715,14422,0.166314939745142,0.121,29,64.52,108.8
48007,23510,6791,0.288855806039983,0.006,0,9.42,91.9
48009,8553,1677,0.196071553840758,0.081,0,9.45,10.0
48011,1887,470,0.249072602013778,0.08,0,1.71,2.1
48013,51153,7605,0.148671632162337,0.001,6,45.81,36.8
48015,30032,5933,0.197555940330314,0.006,0,12.48,44.0
48017,7000,1036,0.148,0.018,0,7.81,8.7
48019,23112,6439,0.278599861543787,0.073,0,10.77,25.9
48021,88723,13865,0.156272894288967,0.007,0,45.58,83.5
48023,3509,844,0.240524365916215,0.066,27,5.06,4.3
48025,32565,4091,0.125625671733456,0.001,8,19.68,36.2
48027,362924,40534,0.111687295411712,0.01,90,141.29,295.2
48029,2003554,247843,0.123701682110889,0.015,648,1098.68,1383.1
48031,11931,3004,0.251781074511776,0.005,0,3.23,14.8
48035,18685,4741,0.253732940861654,0.031,0,8.55,18.5
48037,93245,15832,0.169789264839938,0.058,82,47.13,104.6
48039,374264,45752,0.122245260030353,0.021,16,216.03,230.7
48041,229211,21693,0.0946420547006906,0.012,48,99.61,332.8
48043,9203,2231,0.242420949690318,0.011,3,5.55,1.5
48045,1546,404,0.261319534282018,0.105,0,1.58,1.8
48047,7093,1308,0.184407161990695,0.061,0,5.94,7.7
48049,37864,7720,0.203887597718149,0.085,12,33.06,40.3
48051,18443,3867,0.209673046684379,0.02,0,8.58,26.1
48053,48155,10999,0.228408264977676,0.031,12,16.87,43.0
48055,43664,6512,0.14913887871015,0.001,0,16.77,69.8
48057,21290,3981,0.186989196806012,0.019,6,6.77,42.2
48059,13943,2958,0.212149465681704,0.049,0,18.65,15.1
48061,423163,58607,0.138497458426186,0.035,104,104.35,456.0
48063,13094,2494,0.190468917061249,0.017,0,10.16,63.3
48065,5926,1250,0.210934863314209,0.099,0,5.94,6.7
48067,30026,6856,0.228335442616399,0.034,0,17.58,32.5
48069,7530,1236,0.164143426294821,0.057,0,9.97,9.0
48071,43837,5259,0.119967151036795,0.027,0,17.81,58.8
48073,52646,9444,0.179386848003647,0.123,0,40.97,48.3
48075,7306,1165,0.159457979742677,0.147,0,12.48,10.1
48077,10471,2484,0.237226625919205,0.066,0,12.68,9.9
48079,2853,468,0.16403785488959,0.029,0,1.58,4.0
48081,3387,947,0.27959846471804,0.039,0,6.03,3.6
48083,8175,2119,0.259204892966361,0.053,0,7.65,7.0
48085,1034730,116575,0.112662240391213,0.021,195,691.39,930.0
48087,2920,555,0.190068493150685,0.239,0,5.42,3.3
48089,21493,4850,0.225654864374447,0.004,4,10.74,21.7
48091,156209,28528,0.182627121356644,0.007,12,53.13,193.9
48093,13635,3330,0.244224422442244,0.045,0,16.71,14.9
48095,2726,689,0.252751283932502,0.012,0,2.65,4.2
48097,41257,7804,0.189155779625276,0.118,5,43.39,43.9
48099,75951,8040,0.105857724058933,0.015,4,32.42,71.7
48101,1398,339,0.242489270386266,0.107,0,3.03,1.7
48103,4797,594,0.123827392120075,0.08,0,8.16,5.6
48105,3464,612,0.176674364896074,0.026,0,7.13,1.3
48107,5737,1085,0.189123235140317,0.031,0,5.35,6.7
48109,2171,480,0.221096269000461,0.125,0,2.32,0.6
48111,7287,857,0.117606696857417,0.119,0,0.97,4.5
48113,2635516,292117,0.110838636532656,0.024,614,1720.68,2718.0
48115,12728,1898,0.149120050282841,0.03,0,7.23,15.4
48117,18546,2423,0.130648118192602,0.063,0,19.61,12.9
48119,5331,1118,0.209716751078597,0.04,0,3.13,20.4
48121,887207,93499,0.105385778065322,0.016,81,485.45,754.3
48123,20160,4035,0.20014880952381,0.003,0,5.9,22.1
48125,2211,525,0.237449118046133,0.032,0,1.77,2.7
48127,10124,1749,0.172757803239826,0.021,0,8.06,7.5
48129,3278,804,0.245271507016473,0.139,0,3.87,4.0
48131,11157,2031,0.182038182307072,0.122,0,8.1,6.6
48133,18360,4054,0.220806100217865,0.055,0,14.61,20.1
48135,166223,15970,0.0960757536562329,0.085,50,77.52,152.8
48137,1932,561,0.290372670807453,0.016,0,2.81,0.9
48139,184826,24288,0.131410082996981,0.027,18,203.81,159.9
48141,839238,105175,0.125322018307083,0.007,203,380.26,790.6
48143,42698,6256,0.146517401283432,0.017,5,54.06,35.0
48145,17297,3226,0.186506330577557,0.009,0,12.0,23.3
48147,35514,6588,0.185504308160162,0.117,2,28.13,38.1
48149,25346,6679,0.263512980351929,0.006,0,22.03,25.8
48151,3830,961,0.250913838120104,0.097,0,1.9,4.4
48153,5712,1070,0.187324929971989,0.049,0,11.0,6.5
48155,1155,315,0.272727272727273,0.045,0,1.23,1.9
48157,811688,93851,0.115624476399799,0.024,128,445.9,679.5
48159,10725,2367,0.220699300699301,0.013,0,6.0,37.3
48161,19717,3996,0.202667748643303,0.025,0,13.0,22.6
48163,20306,2499,0.123067073771299,0.136,0,21.39,15.2
48165,21492,1907,0.0887306904894845,0.121,0,8.71,11.7
48167,342139,50987,0.149024226995461,0.033,26,208.16,769.9
48169,6229,719,0.115427837534115,0.034,0,3.19,7.2
48171,26988,8110,0.300503927671558,0.095,10,27.35,23.5
48173,1409,210,0.149041873669269,0.069,0,1.52,1.4
48175,7658,1832,0.239226952206843,0.001,0,3.32,8.5
48177,20837,3572,0.171425829054086,0.001,0,12.32,18.6
48179,21886,3531,0.161336013890158,0.139,8,12.13,24.3
48181,136212,24182,0.177532082342231,0.064,62,64.42,129.6
48183,123945,19451,0.156932510387672,0.053,66,55.61,445.4
48185,28880,5134,0.177770083102493,0.025,0,13.1,33.8
48187,166847,23614,0.141530863605579,0.027,9,85.65,184.9
48189,33406,4604,0.137819553373645,0.066,5,31.9,36.1
48191,2964,711,0.239878542510121,0.179,0,4.42,3.8
48193,8461,2146,0.253634322184139,0.019,0,6.29,10.2
48195,5399,812,0.150398221892943,0.136,0,11.68,6.1
48197,3933,912,0.231884057971014,0.042,0,5.35,6.0
48199,57602,9762,0.169473282177702,0.021,0,55.71,61.3
48201,4713325,514167,0.109087958076305,0.019,918,1470.97,2402.4
48203,66553,11607,0.174402356017009,0.086,0,23.81,72.9
48207,5658,1266,0.223753976670201,0.087,0,7.03,6.5
48209,230191,26187,0.113762049776056,0.0,42,114.61,231.7
48211,3819,606,0.158680282796544,0.189,0,3.03,4.2
48213,82737,18534,0.224011022879727,0.043,10,35.13,89.9
48215,868707,98328,0.113188911796498,0.055,271,263.68,493.2
48217,36649,7684,0.209664656607274,0.047,5,31.55,36.6
48219,23021,3453,0.149993484210069,0.031,0,17.87,25.2
48221,61643,15416,0.250085167821164,0.009,12,73.74,121.7
48223,37084,6887,0.185713515262647,0.054,10,45.32,45.8
48225,22968,5176,0.225357018460467,0.182,0,16.84,19.3
48227,36664,4813,0.131273183504255,0.063,8,60.68,38.9
48229,4886,775,0.15861645517806,0.013,0,6.1,0.8
48231,98594,15810,0.160354585471733,0.069,23,29.87,102.5
48233,20938,3581,0.171028751552202,0.112,4,16.32,25.0
48235,1536,328,0.213541666666667,0.009,0,1.23,1.5
48237,8935,1515,0.169557918298825,0.009,0,5.29,9.9
48239,14760,2720,0.184281842818428,0.02,0,8.77,17.0
48241,35529,7187,0.20228545695066,0.04,6,30.45,38.0
48243,2274,812,0.357080035180299,0.009,0,1.16,1.0
48245,251565,37595,0.149444477570409,0.036,88,101.06,287.9
48247,5200,890,0.171153846153846,0.071,0,3.32,4.7
48249,40482,6358,0.157057457635492,0.057,8,22.35,47.2
48251,175817,25151,0.143052150815905,0.024,35,183.39,208.3
48253,20083,3188,0.158741223920729,0.064,0,23.9,21.8
48255,15601,2211,0.141721684507403,0.0,0,8.58,19.8
48257,136154,16113,0.118343934074651,0.063,8,141.1,132.4
48259,47431,9152,0.192953975248255,0.002,0,29.1,50.4
48263,762,201,0.263779527559055,0.069,0,1.03,0.9
48265,52600,14769,0.280779467680608,0.059,12,44.87,45.0
48267,4337,1288,0.296979478902467,0.036,0,2.45,3.7
48271,3667,910,0.24815925824925,0.004,0,1.77,2.6
48273,30680,4046,0.131877444589309,0.063,10,15.55,36.4
48275,3664,736,0.200873362445415,0.063,0,1.23,4.4
48277,49859,9726,0.195070097675445,0.054,20,42.65,54.9
48279,12893,2240,0.17373768711704,0.038,0,21.03,13.8
48281,21428,4322,0.201698711965652,0.024,0,10.71,27.6
48283,7520,1018,0.135372340425532,0.152,0,6.9,4.6
48285,20154,4775,0.236925672323112,0.008,3,9.65,19.9
48287,17239,3219,0.186727768432044,0.035,0,21.39,26.4
48289,17404,4334,0.24902321305447,0.089,0,9.61,15.7
48291,88219,11399,0.129212527913488,0.019,0,52.97,65.3
48293,23437,4670,0.199257584161795,0.005,6,14.74,25.8
48295,3233,617,0.190844416950201,0.147,0,2.74,3.5
48297,12207,2533,0.207503891209961,0.005,0,11.81,11.1
48299,21795,8119,0.372516632255104,0.08,0,11.0,20.7
48303,310569,39476,0.127108629644298,0.031,267,293.19,311.3
48305,5951,974,0.163669971433373,0.032,0,4.55,6.6
48307,7984,1792,0.224448897795591,0.031,0,5.42,7.8
48309,256623,37728,0.147017219812721,0.022,54,145.0,226.5
48313,14284,2264,0.158499019882386,0.065,0,7.84,29.3
48315,9854,2697,0.273695961031053,0.076,0,2.48,27.7
48317,5771,659,0.114191647894646,0.075,0,9.16,5.2
48319,4274,1250,0.292466073935424,0.043,0,4.23,4.3
48321,36643,6391,0.17441257538957,0.004,6,18.55,33.4
48323,58722,7003,0.119256837301182,0.005,10,50.13,42.4
48325,51584,8757,0.169761941687345,0.006,0,38.74,34.7
48327,2138,699,0.326941066417212,0.013,0,1.87,2.5
48329,176832,18438,0.104268458197611,0.083,48,119.23,152.0
48331,24823,5245,0.211295975506587,0.006,0,25.45,24.3
48333,4873,1416,0.290580751077365,0.041,0,3.9,6.6
48335,8545,1259,0.14733762434172,0.168,0,4.23,10.3
48337,19818,4444,0.224240589363205,0.041,0,24.42,21.2
48339,607391,81457,0.134109659181647,0.031,97,273.13,437.5
48341,20940,2372,0.113276026743075,0.101,3,13.77,24.3
48343,12388,2730,0.220374556021957,0.038,0,6.94,51.3
48345,1200,368,0.306666666666667,0.067,0,1.68,1.2
48347,65204,9953,0.152644009569965,0.094,27,32.81,68.2
48349,50113,8651,0.172629856524255,0.006,9,41.81,47.3
48351,13595,2878,0.211695476278043,0.057,0,6.19,15.5
48353,14714,2737,0.186013320647003,0.09,5,13.39,16.7
48355,362294,54069,0.149240671940468,0.024,115,157.35,405.8
48357,9836,1148,0.11671411142741,0.15,0,10.9,11.1
48359,2112,316,0.149621212121212,0.084,0,3.35,1.4
48361,83396,13729,0.164624202599645,0.051,0,81.48,245.3
48363,29189,5893,0.201891123368392,0.027,8,26.94,29.5
48365,23194,4589,0.197852892989566,0.027,0,15.1,29.7
48367,142878,22331,0.156294181049567,0.02,20,155.35,129.4
48369,9605,1366,0.142217595002603,0.033,0,11.9,11.7
48371,15823,2141,0.135309359792707,0.05,0,16.68,3.3
48373,51353,9733,0.18953128346932,0.016,8,18.97,43.0
48375,117415,15203,0.129480901077375,0.067,99,75.74,133.3
48377,6704,1601,0.238812649164678,0.003,0,4.26,2.0
48379,12514,3123,0.249560492248681,0.143,0,6.13,47.6
48381,137713,21424,0.155569917146529,0.063,0,95.35,132.4
48383,3849,427,0.110937905949597,0.058,0,3.03,2.9
48385,3452,1053,0.305040556199305,0.03,0,2.45,4.7
48387,12023,3044,0.253181402312235,0.059,0,7.19,12.4
48389,15976,1878,0.117551326990486,0.07,0,24.77,5.2
48391,6948,1617,0.23272884283247,0.002,0,3.06,9.6
48393,854,193,0.225995316159251,0.16,0,0.55,1.0
48395,17074,3412,0.199836007965327,0.014,0,12.13,19.4
48397,104915,13395,0.127674784349235,0.033,6,95.16,616.7
48399,10264,2153,0.209762275915822,0.033,0,17.19,10.0
48401,54406,9197,0.169043855457119,0.038,0,42.87,57.7
48403,10542,3267,0.309903244166192,0.105,0,8.68,22.0
48405,8237,2227,0.270365424304965,0.096,0,3.39,16.7
48407,28859,6488,0.224817214733705,0.009,0,5.39,46.3
48409,66730,10209,0.152989659823168,0.015,0,34.23,93.5
48411,6055,1465,0.241948802642444,0.026,0,3.65,5.4
48413,2793,559,0.200143215180809,0.002,0,2.71,2.6
48415,16703,2566,0.153625097287912,0.143,0,11.23,18.7
48417,3265,691,0.211638591117917,0.061,0,3.23,3.7
48419,25274,4532,0.179314710769961,0.025,0,14.9,32.0
48421,3022,462,0.152878888153541,0.125,0,0.71,3.3
48423,232751,39337,0.169008940885324,0.108,194,98.52,227.6
48425,9128,1770,0.193908851884312,0.027,0,15.35,45.5
48427,64633,7370,0.114028437485495,0.039,0,58.35,49.8
